datetime,temp_airF,sol_rad_total,gdd_raw,gdd_solar,gdd_raw_cum,gdd_solar_cum,gdd_field_cum
2026-07-24 03:00:00,96.8,0.000,1.29167,0.00000,1588.32,1584.44,1370.92
2026-07-24 04:00:00,95.0,0.000,1.29167,0.00000,1589.61,1584.44,1370.92
2026-07-24 05:00:00,89.1,0.000,1.29167,0.00000,1590.90,1584.44,1370.92
2026-07-24 06:00:00,87.8,0.020,1.29167,0.02284,1592.19,1584.46,1370.94
2026-07-24 07:00:00,87.8,0.290,1.29167,0.33125,1593.48,1584.80,1371.26
2026-07-24 08:00:00,92.7,1.020,1.29167,1.16507,1594.78,1585.96,1372.38
2026-07-24 09:00:00,97.7,1.730,1.29167,1.97605,1596.07,1587.94,1374.29
2026-07-24 10:00:00,101.3,2.370,1.29167,2.70707,1597.36,1590.64,1376.91
2026-07-24 11:00:00,104.0,2.860,1.29167,3.26676,1598.65,1593.91,1380.07
2026-07-24 12:00:00,103.8,3.210,1.29167,3.66654,1599.94,1597.58,1383.61
2026-07-24 13:00:00,106.3,3.320,1.29167,3.79219,1601.23,1601.37,1387.27
2026-07-24 14:00:00,108.7,3.290,1.29167,3.75792,1602.53,1605.13,1390.91
2026-07-24 15:00:00,112.1,3.010,1.29167,3.43810,1603.82,1608.57,1394.23
2026-07-24 16:00:00,110.8,2.570,1.29167,2.93552,1605.11,1611.50,1397.06
2026-07-24 17:00:00,113.2,1.650,1.29167,1.88467,1606.40,1613.39,1398.89
2026-07-24 18:00:00,111.9,1.050,1.29167,1.19934,1607.69,1614.58,1400.04
2026-07-24 19:00:00,109.8,0.660,1.29167,0.75387,1608.98,1615.34,1400.77
2026-07-24 20:00:00,107.6,0.090,1.29167,0.10280,1610.28,1615.44,1400.87
2026-07-24 21:00:00,104.9,0.000,1.29167,0.00000,1611.57,1615.44,1400.87
2026-07-24 22:00:00,104.4,0.000,1.29167,0.00000,1612.86,1615.44,1400.87
2026-07-24 23:00:00,101.5,0.000,1.29167,0.00000,1614.15,1615.44,1400.87
2026-07-24 23:59:59,101.1,0.000,1.29167,0.00000,1615.44,1615.44,1400.87
2026-07-25 01:00:00,101.1,0.000,1.29167,0.00000,1616.73,1615.44,1400.87
2026-07-25 02:00:00,100.2,0.000,1.29167,0.00000,1618.03,1615.44,1400.87
2026-07-25 03:00:00,94.6,0.000,1.29167,0.00000,1619.32,1615.44,1400.87
2026-07-25 04:00:00,90.7,0.000,1.29167,0.00000,1620.61,1615.44,1400.87
2026-07-25 05:00:00,90.3,0.000,1.29167,0.00000,1621.90,1615.44,1400.87
2026-07-25 06:00:00,90.5,0.020,1.29167,0.02391,1623.19,1615.47,1400.90
2026-07-25 07:00:00,90.3,0.360,1.29167,0.43039,1624.48,1615.90,1401.31
2026-07-25 08:00:00,95.0,1.020,1.29167,1.21944,1625.78,1617.12,1402.49
2026-07-25 09:00:00,100.6,1.740,1.29167,2.08022,1627.07,1619.20,1404.50
2026-07-25 10:00:00,104.9,2.180,1.29167,2.60625,1628.36,1621.80,1407.02
2026-07-25 11:00:00,106.3,2.610,1.29167,3.12032,1629.65,1624.92,1410.03
2026-07-25 12:00:00,108.9,3.250,1.29167,3.88546,1630.94,1628.81,1413.79
2026-07-25 13:00:00,110.5,3.480,1.29167,4.16043,1632.23,1632.97,1417.81
2026-07-25 14:00:00,111.9,3.470,1.29167,4.14848,1633.53,1637.12,1421.82
2026-07-25 15:00:00,111.9,3.030,1.29167,3.62245,1634.82,1640.74,1425.32
2026-07-25 16:00:00,111.7,2.580,1.29167,3.08446,1636.11,1643.82,1428.30
2026-07-25 17:00:00,109.2,1.400,1.29167,1.67374,1637.40,1645.50,1429.92
2026-07-25 18:00:00,98.6,0.540,1.29167,0.64558,1638.69,1646.14,1430.54
2026-07-25 19:00:00,98.6,0.230,1.29167,0.27497,1639.98,1646.42,1430.81
2026-07-25 20:00:00,97.9,0.020,1.29167,0.02391,1641.28,1646.44,1430.83
2026-07-25 21:00:00,95.4,0.000,1.29167,0.00000,1642.57,1646.44,1430.83
2026-07-25 22:00:00,91.0,0.000,1.29167,0.00000,1643.86,1646.44,1430.83
2026-07-25 23:00:00,87.6,0.000,1.29167,0.00000,1645.15,1646.44,1430.83
2026-07-25 23:59:59,89.8,0.000,1.29167,0.00000,1646.44,1646.44,1430.83
2026-07-26 01:00:00,89.6,0.000,1.29167,0.00000,1647.73,1646.44,1430.83
2026-07-26 02:00:00,86.2,0.000,1.29167,0.00000,1649.03,1646.44,1430.83
2026-07-26 03:00:00,86.2,0.000,1.29167,0.00000,1650.32,1646.44,1430.83
2026-07-26 04:00:00,85.3,0.000,1.26250,0.00000,1651.58,1646.44,1430.83
2026-07-26 05:00:00,86.0,0.000,1.29167,0.00000,1652.87,1646.44,1430.83
2026-07-26 06:00:00,84.7,0.020,1.23750,0.02294,1654.11,1646.46,1430.85
2026-07-26 07:00:00,87.1,0.370,1.29167,0.42446,1655.40,1646.89,1431.26
2026-07-26 08:00:00,91.8,1.060,1.29167,1.21602,1656.69,1648.11,1432.44
2026-07-26 09:00:00,96.4,1.580,1.29167,1.81255,1657.98,1649.92,1434.19
2026-07-26 10:00:00,98.6,2.340,1.29167,2.68442,1659.28,1652.60,1436.78
2026-07-26 11:00:00,100.4,2.840,1.29167,3.25801,1660.57,1655.86,1439.93
2026-07-26 12:00:00,102.0,3.180,1.29167,3.64805,1661.86,1659.51,1443.46
2026-07-26 13:00:00,104.0,3.320,1.29167,3.80866,1663.15,1663.32,1447.14
2026-07-26 14:00:00,105.4,3.250,1.29167,3.72835,1664.44,1667.05,1450.74
2026-07-26 15:00:00,106.3,2.970,1.29167,3.40714,1665.73,1670.45,1454.03
2026-07-26 16:00:00,107.1,2.490,1.29167,2.85649,1667.03,1673.31,1456.79
2026-07-26 17:00:00,107.2,1.860,1.29167,2.13377,1668.32,1675.44,1458.86
2026-07-26 18:00:00,106.9,1.150,1.29167,1.31926,1669.61,1676.76,1460.13
2026-07-26 19:00:00,105.6,0.470,1.29167,0.53918,1670.90,1677.30,1460.65
2026-07-26 20:00:00,103.1,0.050,1.29167,0.05736,1672.19,1677.36,1460.71
2026-07-26 21:00:00,101.5,0.000,1.29167,0.00000,1673.48,1677.36,1460.71
2026-07-26 22:00:00,100.2,0.000,1.29167,0.00000,1674.78,1677.36,1460.71
2026-07-26 23:00:00,99.5,0.000,1.29167,0.00000,1676.07,1677.36,1460.71
2026-07-26 23:59:59,98.2,0.000,1.29167,0.00000,1677.36,1677.36,1460.71
2026-07-27 01:00:00,96.3,0.000,1.29167,0.00000,1678.65,1677.36,1460.71
2026-07-27 02:00:00,94.5,0.000,1.29167,0.00000,1679.94,1677.36,1460.71
2026-07-27 03:00:00,93.4,0.000,1.29167,0.00000,1681.23,1677.36,1460.71
2026-07-27 04:00:00,92.5,0.000,1.29167,0.00000,1682.53,1677.36,1460.71
2026-07-27 05:00:00,91.6,0.000,1.29167,0.00000,1683.82,1677.36,1460.71
2026-07-27 06:00:00,91.0,0.020,1.29167,0.02305,1685.11,1677.38,1460.73
2026-07-27 07:00:00,91.6,0.320,1.29167,0.36877,1686.40,1677.75,1461.09
2026-07-27 08:00:00,93.7,0.960,1.29167,1.10632,1687.69,1678.86,1462.15
2026-07-27 09:00:00,96.6,1.670,1.29167,1.92454,1688.98,1680.78,1464.01
2026-07-27 10:00:00,99.9,2.310,1.29167,2.66208,1690.28,1683.44,1466.59
2026-07-27 11:00:00,102.2,2.830,1.29167,3.26134,1691.57,1686.70,1469.74
2026-07-27 12:00:00,104.0,3.170,1.29167,3.65316,1692.86,1690.36,1473.27
2026-07-27 13:00:00,105.3,3.320,1.29167,3.82602,1694.15,1694.18,1476.97
2026-07-27 14:00:00,106.9,3.240,1.29167,3.73383,1695.44,1697.92,1480.57
2026-07-27 15:00:00,108.0,2.960,1.29167,3.41115,1696.73,1701.33,1483.87
2026-07-27 16:00:00,108.9,2.500,1.29167,2.88104,1698.03,1704.21,1486.65
2026-07-27 17:00:00,109.0,1.890,1.29167,2.17807,1699.32,1706.39,1488.76
2026-07-27 18:00:00,108.1,1.190,1.29167,1.37138,1700.61,1707.76,1490.08
2026-07-27 19:00:00,106.9,0.470,1.29167,0.54164,1701.90,1708.30,1490.61
2026-07-27 20:00:00,104.5,0.050,1.29167,0.05762,1703.19,1708.36,1490.66
2026-07-27 21:00:00,102.4,0.000,1.29167,0.00000,1704.48,1708.36,1490.66
2026-07-27 22:00:00,101.3,0.000,1.29167,0.00000,1705.78,1708.36,1490.66
2026-07-27 23:00:00,101.3,0.000,1.29167,0.00000,1707.07,1708.36,1490.66
2026-07-27 23:59:59,100.0,0.000,1.29167,0.00000,1708.36,1708.36,1490.66
2026-07-28 01:00:00,98.2,0.000,1.29167,0.00000,1709.65,1708.36,1493.24
2026-07-28 02:00:00,96.4,0.000,1.29167,0.00000,1710.94,1708.36,1493.24
2026-07-28 03:00:00,93.7,0.000,1.29167,0.00000,1712.23,1708.36,1493.24
2026-07-28 04:00:00,90.3,0.000,1.29167,0.00000,1713.53,1708.36,1493.24
2026-07-28 05:00:00,89.2,0.000,1.29167,0.00000,1714.82,1708.36,1493.24
2026-07-28 06:00:00,84.6,0.000,1.23333,0.00000,1716.05,1708.36,1493.24
2026-07-28 07:00:00,80.6,0.180,1.06667,0.21812,1717.12,1708.58,1493.43
2026-07-28 08:00:00,83.1,0.550,1.17083,0.66648,1718.29,1709.24,1494.02
2026-07-28 09:00:00,84.0,0.630,1.20833,0.76342,1719.50,1710.01,1494.69
2026-07-28 10:00:00,90.3,2.470,1.29167,2.99308,1720.79,1713.00,1497.33
2026-07-28 11:00:00,93.7,2.640,1.29167,3.19909,1722.08,1716.20,1500.15
2026-07-28 12:00:00,95.5,3.190,1.29167,3.86556,1723.37,1720.06,1503.56
2026-07-28 13:00:00,98.2,3.320,1.29167,4.02309,1724.66,1724.09,1507.11
2026-07-28 14:00:00,100.8,3.250,1.29167,3.93827,1725.95,1728.03,1510.58
2026-07-28 15:00:00,102.4,2.960,1.29167,3.58685,1727.25,1731.61,1513.75
2026-07-28 16:00:00,103.3,2.490,1.29167,3.01732,1728.54,1734.63,1516.41
2026-07-28 17:00:00,103.5,1.850,1.29167,2.24178,1729.83,1736.87,1518.39
2026-07-28 18:00:00,104.0,1.150,1.29167,1.39354,1731.12,1738.26,1519.62
2026-07-28 19:00:00,102.4,0.460,1.29167,0.55742,1732.41,1738.82,1520.11
2026-07-28 20:00:00,98.6,0.040,1.29167,0.04847,1733.70,1738.87,1520.15
2026-07-28 21:00:00,96.8,0.000,1.29167,0.00000,1735.00,1738.87,1520.15
2026-07-28 22:00:00,96.8,0.000,1.29167,0.00000,1736.29,1738.87,1520.15
2026-07-28 23:00:00,95.5,0.000,1.29167,0.00000,1737.58,1738.87,1520.15
2026-07-28 23:59:59,93.7,0.000,1.29167,0.00000,1738.87,1738.87,1520.15
2026-07-29 01:00:00,93.0,0.000,1.29167,0.00000,1740.16,1738.87,1520.15
2026-07-29 02:00:00,92.8,0.000,1.29167,0.00000,1741.45,1738.87,1520.15
2026-07-29 03:00:00,91.9,0.000,1.29167,0.00000,1742.75,1738.87,1520.15
2026-07-29 04:00:00,88.7,0.000,1.29167,0.00000,1744.04,1738.87,1520.15
2026-07-29 05:00:00,86.4,0.000,1.29167,0.00000,1745.33,1738.87,1520.15
2026-07-29 06:00:00,85.5,0.030,1.27083,0.03469,1746.60,1738.91,1520.18
2026-07-29 07:00:00,87.3,0.360,1.29167,0.41629,1747.89,1739.32,1520.55
2026-07-29 08:00:00,91.9,0.940,1.29167,1.08699,1749.18,1740.41,1521.51
2026-07-29 09:00:00,96.1,1.710,1.29167,1.97739,1750.48,1742.39,1523.25
2026-07-29 10:00:00,98.4,2.330,1.29167,2.69434,1751.77,1745.08,1525.63
2026-07-29 11:00:00,100.6,2.850,1.29167,3.29566,1753.06,1748.38,1528.53
2026-07-29 12:00:00,101.8,3.190,1.29167,3.68882,1754.35,1752.07,1531.79
2026-07-29 13:00:00,103.5,3.330,1.29167,3.85071,1755.64,1755.92,1535.18
2026-07-29 14:00:00,104.2,3.260,1.29167,3.76977,1756.93,1759.69,1538.51
2026-07-29 15:00:00,106.0,2.990,1.29167,3.45755,1758.23,1763.14,1541.56
2026-07-29 16:00:00,106.5,2.520,1.29167,2.91405,1759.52,1766.06,1544.13
2026-07-29 17:00:00,107.8,1.900,1.29167,2.19710,1760.81,1768.25,1546.07
2026-07-29 18:00:00,107.1,0.980,1.29167,1.13324,1762.10,1769.39,1547.07
2026-07-29 19:00:00,106.0,0.380,1.29167,0.43942,1763.39,1769.83,1547.45
2026-07-29 20:00:00,102.4,0.020,1.29167,0.02313,1764.68,1769.85,1547.47
2026-07-29 21:00:00,99.0,0.000,1.29167,0.00000,1765.98,1769.85,1547.47
2026-07-29 22:00:00,98.1,0.000,1.29167,0.00000,1767.27,1769.85,1547.47
2026-07-29 23:00:00,96.4,0.000,1.29167,0.00000,1768.56,1769.85,1547.47
2026-07-29 23:59:59,97.9,0.000,1.29167,0.00000,1769.85,1769.85,1547.47
2026-07-30 01:00:00,95.9,0.000,1.29167,0.00000,1771.14,1769.85,1547.47
2026-07-30 02:00:00,93.4,0.000,1.29167,0.00000,1772.43,1769.85,1547.47
2026-07-30 03:00:00,91.4,0.000,1.29167,0.00000,1773.73,1769.85,1547.47
2026-07-30 04:00:00,89.2,0.000,1.29167,0.00000,1775.02,1769.85,1547.47
2026-07-30 05:00:00,87.8,0.000,1.29167,0.00000,1776.31,1769.85,1547.47
2026-07-30 06:00:00,87.4,0.030,1.29167,0.03682,1777.60,1769.89,1547.51
2026-07-30 07:00:00,86.5,0.260,1.29167,0.31908,1778.89,1770.21,1547.79
2026-07-30 08:00:00,88.2,0.350,1.29167,0.42953,1780.18,1770.64,1548.17
2026-07-30 09:00:00,90.7,0.970,1.29167,1.19042,1781.48,1771.83,1549.22
2026-07-30 10:00:00,96.8,2.130,1.29167,2.61401,1782.77,1774.44,1551.52
2026-07-30 11:00:00,99.0,2.730,1.29167,3.35036,1784.06,1777.79,1554.48
2026-07-30 12:00:00,102.6,3.220,1.29167,3.95170,1785.35,1781.74,1557.96
2026-07-30 13:00:00,105.4,3.340,1.29167,4.09897,1786.64,1785.84,1561.58
2026-07-30 14:00:00,106.2,3.250,1.29167,3.98852,1787.93,1789.83,1565.10
2026-07-30 15:00:00,108.7,2.970,1.29167,3.64489,1789.23,1793.47,1568.31
2026-07-30 16:00:00,109.8,2.490,1.29167,3.05582,1790.52,1796.53,1571.01
2026-07-30 17:00:00,110.5,1.850,1.29167,2.27039,1791.81,1798.80,1573.01
2026-07-30 18:00:00,109.8,1.160,1.29167,1.42359,1793.10,1800.22,1574.26
2026-07-30 19:00:00,108.7,0.470,1.29167,0.57680,1794.39,1800.80,1574.77
2026-07-30 20:00:00,104.5,0.040,1.29167,0.04909,1795.68,1800.85,1574.82
2026-07-30 21:00:00,101.8,0.000,1.29167,0.00000,1796.98,1800.85,1574.82
2026-07-30 22:00:00,99.9,0.000,1.29167,0.00000,1798.27,1800.85,1574.82
2026-07-30 23:00:00,99.0,0.000,1.29167,0.00000,1799.56,1800.85,1574.82
2026-07-30 23:59:59,98.6,0.000,1.29167,0.00000,1800.85,1800.85,1574.82
2026-07-31 01:00:00,97.7,0.000,1.29167,0.00000,1802.14,1800.85,1574.82
2026-07-31 01:00:00,97.7,0.000,1.29167,0.00000,1803.43,1800.85,1574.82
2026-07-31 02:00:00,96.6,0.000,1.29167,0.00000,1804.73,1800.85,1574.82
2026-07-31 02:00:00,96.6,0.000,1.29167,0.00000,1806.02,1800.85,1574.82
2026-07-31 03:00:00,94.3,0.000,1.29167,0.00000,1807.31,1800.85,1574.82
2026-07-31 03:00:00,94.3,0.000,1.29167,0.00000,1808.60,1800.85,1574.82
2026-07-31 04:00:00,90.9,0.000,1.29167,0.00000,1809.89,1800.85,1574.82
2026-07-31 04:00:00,90.9,0.000,1.29167,0.00000,1811.18,1800.85,1574.82
2026-07-31 05:00:00,88.9,0.000,1.29167,0.00000,1812.48,1800.85,1574.82
2026-07-31 05:00:00,88.9,0.000,1.29167,0.00000,1813.77,1800.85,1574.82
2026-07-31 06:00:00,86.4,0.030,1.29167,0.03426,1815.06,1800.88,1574.85
2026-07-31 06:00:00,86.4,0.030,1.29167,0.03426,1816.35,1800.92,1574.88
2026-07-31 07:00:00,89.4,0.360,1.29167,0.41112,1817.64,1801.33,1575.24
2026-07-31 07:00:00,89.4,0.360,1.29167,0.41112,1818.93,1801.74,1575.60
2026-07-31 08:00:00,93.9,0.930,1.29167,1.06205,1820.23,1802.80,1576.54
2026-07-31 08:00:00,93.9,0.930,1.29167,1.06205,1821.52,1803.86,1577.47
2026-07-31 09:00:00,96.3,1.930,1.29167,2.20405,1822.81,1806.07,1579.42
2026-07-31 09:00:00,96.3,1.930,1.29167,2.20405,1824.10,1808.27,1581.36
2026-07-31 10:00:00,99.0,2.190,1.29167,2.50096,1825.39,1810.77,1583.57
2026-07-31 10:00:00,99.0,2.190,1.29167,2.50096,1826.68,1813.27,1585.77
2026-07-31 11:00:00,101.3,2.320,1.29167,2.64942,1827.98,1815.92,1588.11
2026-07-31 11:00:00,101.3,2.320,1.29167,2.64942,1829.27,1818.57,1590.45
2026-07-31 12:00:00,103.1,3.100,1.29167,3.54018,1830.56,1822.11,1593.57
2026-07-31 12:00:00,103.1,3.100,1.29167,3.54018,1831.85,1825.65,1596.69
2026-07-31 13:00:00,105.8,3.390,1.29167,3.87136,1833.14,1829.53,1600.11
2026-07-31 13:00:00,105.8,3.390,1.29167,3.87136,1834.43,1833.40,1603.52
2026-07-31 14:00:00,108.1,3.300,1.29167,3.76858,1835.73,1837.17,1606.84
2026-07-31 14:00:00,108.1,3.300,1.29167,3.76858,1837.02,1840.93,1610.17
2026-07-31 15:00:00,110.1,3.000,1.29167,3.42598,1838.31,1844.36,1613.19
2026-07-31 15:00:00,110.1,3.000,1.29167,3.42598,1839.60,1847.79,1616.21
2026-07-31 16:00:00,110.8,2.510,1.29167,2.86640,1840.89,1850.65,1618.74
2026-07-31 16:00:00,110.8,2.510,1.29167,2.86640,1842.18,1853.52,1621.27
2026-07-31 17:00:00,110.8,1.870,1.29167,2.13553,1843.48,1855.65,1623.15
2026-07-31 17:00:00,110.8,1.870,1.29167,2.13553,1844.77,1857.79,1625.04
2026-07-31 18:00:00,110.5,1.150,1.29167,1.31329,1846.06,1859.10,1626.19
2026-07-31 18:00:00,110.5,1.150,1.29167,1.31329,1847.35,1860.42,1627.35
2026-07-31 19:00:00,109.0,0.460,1.29167,0.52532,1848.64,1860.94,1627.82
2026-07-31 19:00:00,109.0,0.460,1.29167,0.52532,1849.93,1861.47,1628.28
2026-07-31 20:00:00,105.8,0.040,1.29167,0.04568,1851.23,1861.51,1628.32
2026-07-31 20:00:00,105.8,0.040,1.29167,0.04568,1852.52,1861.56,1628.36
2026-07-31 21:00:00,102.7,0.000,1.29167,0.00000,1853.81,1861.56,1628.36
2026-07-31 21:00:00,102.7,0.000,1.29167,0.00000,1855.10,1861.56,1628.36
2026-07-31 22:00:00,101.3,0.000,1.29167,0.00000,1856.39,1861.56,1628.36
2026-07-31 22:00:00,101.3,0.000,1.29167,0.00000,1857.68,1861.56,1628.36
2026-07-31 23:00:00,99.7,0.000,1.29167,0.00000,1858.98,1861.56,1628.36
2026-07-31 23:00:00,99.7,0.000,1.29167,0.00000,1860.27,1861.56,1628.36
2026-07-31 23:59:59,99.1,0.000,1.29167,0.00000,1861.56,1861.56,1628.36
2026-08-01 01:00:00,98.2,0.000,1.29167,0.00000,1862.85,1861.56,1628.36
2026-08-01 02:00:00,96.4,0.000,1.29167,0.00000,1864.14,1861.56,1628.36
2026-08-01 03:00:00,94.8,0.000,1.29167,0.00000,1865.43,1861.56,1628.36
2026-08-01 04:00:00,93.9,0.000,1.29167,0.00000,1866.73,1861.56,1628.36
2026-08-01 05:00:00,93.2,0.000,1.29167,0.00000,1868.02,1861.56,1628.36
2026-08-01 06:00:00,92.1,0.010,1.29167,0.01144,1869.31,1861.57,1628.37
2026-08-01 07:00:00,90.1,0.320,1.29167,0.36605,1870.60,1861.94,1628.69
2026-08-01 08:00:00,91.8,1.000,1.29167,1.14391,1871.89,1863.08,1629.70
2026-08-01 09:00:00,96.1,1.710,1.29167,1.95609,1873.18,1865.04,1631.43
2026-08-01 10:00:00,101.5,2.350,1.29167,2.68819,1874.48,1867.72,1633.80
2026-08-01 11:00:00,104.7,2.860,1.29167,3.27159,1875.77,1871.00,1636.68
2026-08-01 12:00:00,107.2,3.210,1.29167,3.67196,1877.06,1874.67,1639.92
2026-08-01 13:00:00,109.0,3.360,1.29167,3.84354,1878.35,1878.51,1643.31
2026-08-01 14:00:00,111.0,3.310,1.29167,3.78635,1879.64,1882.30,1646.65
2026-08-01 15:00:00,112.1,2.930,1.29167,3.35166,1880.93,1885.65,1649.61
2026-08-01 16:00:00,112.6,2.530,1.29167,2.89410,1882.23,1888.54,1652.16
2026-08-01 17:00:00,112.3,1.880,1.29167,2.15055,1883.52,1890.69,1654.06
2026-08-01 18:00:00,111.4,1.150,1.29167,1.31550,1884.81,1892.01,1655.22
2026-08-01 19:00:00,110.1,0.450,1.29167,0.51476,1886.10,1892.52,1655.67
2026-08-01 20:00:00,105.6,0.030,1.29167,0.03432,1887.39,1892.56,1655.70
2026-08-01 21:00:00,102.0,0.000,1.29167,0.00000,1888.68,1892.56,1655.70
2026-08-01 22:00:00,99.5,0.000,1.29167,0.00000,1889.98,1892.56,1655.70
2026-08-01 23:00:00,94.8,0.000,1.29167,0.00000,1891.27,1892.56,1655.70
2026-08-01 23:59:59,99.3,0.000,1.29167,0.00000,1892.56,1892.56,1655.70
2026-08-02 01:00:00,99.5,0.000,1.29167,0.00000,1893.85,1892.56,1655.70
2026-08-02 02:00:00,98.1,0.000,1.29167,0.00000,1895.14,1892.56,1655.70
2026-08-02 03:00:00,96.8,0.000,1.29167,0.00000,1896.43,1892.56,1655.70
2026-08-02 04:00:00,94.8,0.000,1.29167,0.00000,1897.73,1892.56,1655.70
2026-08-02 05:00:00,90.1,0.000,1.29167,0.00000,1899.02,1892.56,1655.70
2026-08-02 06:00:00,89.1,0.010,1.29167,0.01233,1900.31,1892.57,1655.71
2026-08-02 07:00:00,89.2,0.270,1.29167,0.33294,1901.60,1892.90,1656.01
2026-08-02 08:00:00,91.8,0.900,1.29167,1.10979,1902.89,1894.01,1656.98
2026-08-02 09:00:00,98.6,1.690,1.29167,2.08393,1904.18,1896.10,1658.82
2026-08-02 10:00:00,103.3,2.350,1.29167,2.89777,1905.48,1899.00,1661.38
2026-08-02 11:00:00,105.8,2.600,1.29167,3.20605,1906.77,1902.20,1664.21
2026-08-02 12:00:00,106.7,2.280,1.29167,2.81146,1908.06,1905.01,1666.69
2026-08-02 13:00:00,108.0,2.740,1.29167,3.37868,1909.35,1908.39,1669.67
2026-08-02 14:00:00,110.5,3.420,1.29167,4.21718,1910.64,1912.61,1673.39
2026-08-02 15:00:00,110.8,2.980,1.29167,3.67462,1911.93,1916.28,1676.63
2026-08-02 16:00:00,111.2,2.480,1.29167,3.05807,1913.23,1919.34,1679.32
2026-08-02 17:00:00,111.6,1.850,1.29167,2.28123,1914.52,1921.62,1681.34
2026-08-02 18:00:00,110.5,1.120,1.29167,1.38107,1915.81,1923.00,1682.55
2026-08-02 19:00:00,108.5,0.420,1.29167,0.51790,1917.10,1923.52,1683.01
2026-08-02 20:00:00,104.7,0.030,1.29167,0.03699,1918.39,1923.56,1683.04
2026-08-02 21:00:00,102.4,0.000,1.29167,0.00000,1919.68,1923.56,1683.04
2026-08-02 22:00:00,100.8,0.000,1.29167,0.00000,1920.98,1923.56,1683.04
2026-08-02 23:00:00,96.4,0.000,1.29167,0.00000,1922.27,1923.56,1683.04
2026-08-02 23:59:59,92.1,0.000,1.29167,0.00000,1923.56,1923.56,1683.04
2026-08-03 01:00:00,92.5,0.000,1.29167,0.00000,1924.85,1923.56,1683.04
2026-08-03 02:00:00,95.9,0.000,1.29167,0.00000,1926.14,1923.56,1683.04
2026-08-03 03:00:00,97.3,0.000,1.29167,0.00000,1927.43,1923.56,1683.04
2026-08-03 04:00:00,95.7,0.000,1.29167,0.00000,1928.73,1923.56,1683.04
2026-08-03 05:00:00,94.8,0.000,1.29167,0.00000,1930.02,1923.56,1683.04
2026-08-03 06:00:00,91.2,0.020,1.29167,0.02807,1931.31,1923.59,1683.07
2026-08-03 07:00:00,91.2,0.450,1.29167,0.63151,1932.60,1924.22,1683.62
2026-08-03 08:00:00,94.3,0.990,1.29167,1.38932,1933.89,1925.61,1684.85
2026-08-03 09:00:00,97.5,1.610,1.29167,2.25939,1935.18,1927.87,1686.84
2026-08-03 10:00:00,101.3,2.180,1.29167,3.05930,1936.48,1930.93,1689.54
2026-08-03 11:00:00,102.6,2.330,1.29167,3.26981,1937.77,1934.20,1692.42
2026-08-03 12:00:00,106.0,3.480,1.29167,4.88366,1939.06,1939.08,1696.73
2026-08-03 13:00:00,106.5,1.890,1.29167,2.65233,1940.35,1941.73,1699.07
2026-08-03 14:00:00,109.4,2.560,1.29167,3.59258,1941.64,1945.32,1702.24
2026-08-03 15:00:00,110.1,2.110,1.29167,2.96107,1942.93,1948.29,1704.85
2026-08-03 16:00:00,110.5,1.770,1.29167,2.48393,1944.23,1950.77,1707.04
2026-08-03 17:00:00,110.1,1.480,1.29167,2.07696,1945.52,1952.85,1708.87
2026-08-03 18:00:00,108.5,0.830,1.29167,1.16478,1946.81,1954.01,1709.90
2026-08-03 19:00:00,106.3,0.350,1.29167,0.49117,1948.10,1954.50,1710.34
2026-08-03 20:00:00,105.1,0.040,1.29167,0.05613,1949.39,1954.56,1710.38
2026-08-03 21:00:00,99.9,0.000,1.29167,0.00000,1950.68,1954.56,1710.38
2026-08-03 22:00:00,95.7,0.000,1.29167,0.00000,1951.98,1954.56,1710.38
2026-08-03 23:00:00,90.9,0.000,1.29167,0.00000,1953.27,1954.56,1710.38
2026-08-03 23:59:59,88.5,0.000,1.29167,0.00000,1954.56,1954.56,1710.38
2026-08-04 01:00:00,87.3,0.000,1.29167,0.00000,1955.85,1954.56,1707.49
2026-08-04 02:00:00,86.5,0.000,1.29167,0.00000,1957.14,1954.56,1707.49
2026-08-04 03:00:00,84.2,0.000,1.21667,0.00000,1958.36,1954.56,1707.49
2026-08-04 04:00:00,83.7,0.000,1.19583,0.00000,1959.55,1954.56,1707.49
2026-08-04 05:00:00,84.0,0.000,1.20833,0.00000,1960.76,1954.56,1707.49
2026-08-04 06:00:00,84.0,0.010,1.20833,0.01530,1961.97,1954.57,1707.50
2026-08-04 07:00:00,82.9,0.120,1.16250,0.18365,1963.13,1954.76,1707.68
2026-08-04 08:00:00,85.6,0.570,1.27500,0.87234,1964.41,1955.63,1708.53
2026-08-04 09:00:00,89.8,1.000,1.29167,1.53042,1965.70,1957.16,1710.03
2026-08-04 10:00:00,92.3,0.890,1.29167,1.36208,1966.99,1958.52,1711.36
2026-08-04 11:00:00,96.8,2.360,1.29167,3.61180,1968.28,1962.13,1714.89
2026-08-04 12:00:00,98.2,2.330,1.29167,3.56589,1969.58,1965.70,1718.37
2026-08-04 13:00:00,100.0,2.310,1.29167,3.53528,1970.87,1969.24,1721.83
2026-08-04 14:00:00,101.3,2.410,1.29167,3.68832,1972.16,1972.92,1725.43
2026-08-04 15:00:00,103.6,2.660,1.29167,4.07093,1973.45,1976.99,1729.41
2026-08-04 16:00:00,105.3,2.390,1.29167,3.65771,1974.74,1980.65,1732.98
2026-08-04 17:00:00,105.6,1.600,1.29167,2.44868,1976.03,1983.10,1735.37
2026-08-04 18:00:00,106.0,1.000,1.29167,1.53042,1977.33,1984.63,1736.87
